qpid	ontology	goid	desc	ARGOT_score	ARGOT_PPV	ARGOT_rank
tr|F8VR35|F8VR35_HUMAN	CC	0005654	nucleoplasm	1.77703058789	0.498259311235	8
tr|F8VR35|F8VR35_HUMAN	CC	0016021	integral component of membrane	0.498876607943	0.407256498967	21
tr|F8VR35|F8VR35_HUMAN	CC	0019866	organelle inner membrane	0.404680729975	0.397068284694	26
tr|F8VR35|F8VR35_HUMAN	CC	0031968	organelle outer membrane	0.294848741762	0.383543565473	34
tr|F8VR82|F8VR82_HUMAN	CC	0000164	protein phosphatase type 1 complex	13.5860106056	0.839895669862	1
tr|F8VR82|F8VR82_HUMAN	MF	0004722	protein serine/threonine phosphatase activity	10.1352219783	0.766956736432	1
tr|F8VR82|F8VR82_HUMAN	BP	0006470	protein dephosphorylation	8.0689244978	0.717152976646	1
tr|F8VR82|F8VR82_HUMAN	MF	0046872	metal ion binding	2.56602729311	0.537293327638	7
tr|F8VR82|F8VR82_HUMAN	CC	0072357	PTW/PP1 phosphatase complex	1.86887935115	0.503198509101	7
tr|F8VR82|F8VR82_HUMAN	BP	0043153	entrainment of circadian clock by photoperiod	2.03841756735	0.512006630645	10
tr|F8VR82|F8VR82_HUMAN	MF	0047485	protein N-terminus binding	1.8156461826	0.500351069748	10
tr|F8VR82|F8VR82_HUMAN	CC	0000784	nuclear chromosome, telomeric region	1.50443531989	0.482795676608	10
tr|F8VR82|F8VR82_HUMAN	MF	0019901	protein kinase binding	1.35522770487	0.473733487543	12
tr|F8VR82|F8VR82_HUMAN	BP	0032922	circadian regulation of gene expression	1.83526390538	0.501405216829	13
tr|F8VR82|F8VR82_HUMAN	CC	0005741	mitochondrial outer membrane	1.3072114672	0.470712022611	14
tr|F8VR82|F8VR82_HUMAN	CC	0005730	nucleolus	1.20081232775	0.46381245815	16
tr|F8VR82|F8VR82_HUMAN	BP	0046822	regulation of nucleocytoplasmic transport	1.63120048463	0.490147202905	17
tr|F8VR82|F8VR82_HUMAN	MF	0005521	lamin binding	0.351847524107	0.390827901546	18
tr|F8VR82|F8VR82_HUMAN	MF	0008157	protein phosphatase 1 binding	0.317470180702	0.386512202748	19
tr|F8VR82|F8VR82_HUMAN	MF	0008022	protein C-terminus binding	0.279891894771	0.381517784485	21
tr|F8VR82|F8VR82_HUMAN	MF	0019904	protein domain specific binding	0.213538238921	0.371797207339	23
tr|F8VR82|F8VR82_HUMAN	MF	0044877	protein-containing complex binding	0.169665155171	0.364508504856	24
tr|F8VR82|F8VR82_HUMAN	MF	0003723	RNA binding	0.020944543876	0.325713677839	25
tr|F8VR82|F8VR82_HUMAN	CC	0032154	cleavage furrow	0.539236346092	0.411324300486	39
tr|F8VR82|F8VR82_HUMAN	BP	0060252	positive regulation of glial cell proliferation	0.372942187216	0.393372177433	40
tr|F8VR82|F8VR82_HUMAN	BP	0005977	glycogen metabolic process	0.346460840979	0.390166062088	42
tr|F8VR82|F8VR82_HUMAN	CC	0030496	midbody	0.486266633374	0.405952056187	44
tr|F8VR82|F8VR82_HUMAN	CC	0016607	nuclear speck	0.436451813653	0.400625653739	48
tr|F8VR82|F8VR82_HUMAN	CC	0000777	condensed chromosome kinetochore	0.426367477853	0.39951098349	49
tr|F8VR82|F8VR82_HUMAN	BP	0007084	mitotic nuclear envelope reassembly	0.259026730169	0.378599058947	51
tr|F8VR82|F8VR82_HUMAN	CC	0043197	dendritic spine	0.3026582117	0.384580881214	59
tr|F8VR82|F8VR82_HUMAN	BP	0051301	cell division	0.231694462541	0.37459151323	60
tr|F8VR82|F8VR82_HUMAN	BP	0030182	neuron differentiation	0.214746216613	0.371986722871	67
tr|F8VR82|F8VR82_HUMAN	CC	0005829	cytosol	0.0724273646832	0.343776706958	79
tr|F8VR82|F8VR82_HUMAN	CC	0005925	focal adhesion	0.0659388965418	0.341985283871	80
tr|F8VR82|F8VR82_HUMAN	CC	0016021	integral component of membrane	0.0119872768206	0.320597428619	87
tr|F8VR84|F8VR84_HUMAN	BP	0035641	locomotory exploration behavior	13.1685911678	0.831609797151	1
tr|F8VR84|F8VR84_HUMAN	CC	0005654	nucleoplasm	5.6428198778	0.649617087423	1
tr|F8VR84|F8VR84_HUMAN	MF	0005515	protein binding	0.382054247637	0.394448899632	1
tr|F8VR84|F8VR84_HUMAN	MF	0016787	hydrolase activity	0.0859241819734	0.347262224631	3
tr|F8VR84|F8VR84_HUMAN	BP	0006457	protein folding	0.319249250184	0.386741115982	5
tr|F8VR84|F8VR84_HUMAN	MF	0003676	nucleic acid binding	0.0430235631659	0.334817561375	5
tr|F8VR84|F8VR84_HUMAN	CC	0005739	mitochondrion	3.27847072302	0.567607073683	8
tr|F8VR84|F8VR84_HUMAN	CC	0016272	prefoldin complex	0.535513003196	0.410955550758	21
tr|F8VR84|F8VR84_HUMAN	CC	0005829	cytosol	0.0784152053374	0.345359942336	23
tr|F8VRD8|F8VRD8_HUMAN	MF	0008137	NADH dehydrogenase (ubiquinone) activity	6.76530256372	0.682368034871	1
tr|F8VRD8|F8VRD8_HUMAN	CC	0070469	respiratory chain	4.63557767307	0.61732128767	1
tr|F8VRD8|F8VRD8_HUMAN	BP	0022900	electron transport chain	4.19287042474	0.602018776534	1
tr|F8VRD8|F8VRD8_HUMAN	CC	0005743	mitochondrial inner membrane	4.56950882365	0.615085465686	2
tr|F8VRD8|F8VRD8_HUMAN	BP	0006979	response to oxidative stress	1.74584390495	0.496553321269	4
tr|F8VRD8|F8VRD8_HUMAN	MF	0009055	electron transfer activity	4.48574622228	0.612227506142	6
tr|F8VRD8|F8VRD8_HUMAN	BP	0006119	oxidative phosphorylation	1.05389919786	0.453761728638	9
tr|F8VRD8|F8VRD8_HUMAN	BP	0045333	cellular respiration	0.947059347672	0.446004246608	11
tr|F8VRD8|F8VRD8_HUMAN	CC	0030964	NADH dehydrogenase complex	2.75926685099	0.545892316192	17
tr|F8VRD8|F8VRD8_HUMAN	CC	0044455	mitochondrial membrane part	2.05390002596	0.512792422743	23
tr|F8VRD8|F8VRD8_HUMAN	CC	0098798	mitochondrial protein complex	2.02089277286	0.511113573115	24
tr|F8VRD8|F8VRD8_HUMAN	CC	1990204	oxidoreductase complex	1.70061297775	0.494051766389	27
tr|F8VRD8|F8VRD8_HUMAN	CC	0005829	cytosol	1.35745753733	0.473872490547	29
tr|F8VRD8|F8VRD8_HUMAN	BP	0007585	respiratory gaseous exchange	0.11069220751	0.353008676639	49
tr|F8VRD8|F8VRD8_HUMAN	BP	0032981	mitochondrial respiratory chain complex I assembly	0.100571117292	0.350747202833	50
tr|F8VRK7|F8VRK7_HUMAN	BP	0042254	ribosome biogenesis	6.27074503525	0.668301936749	1
tr|F8VRK7|F8VRK7_HUMAN	CC	0005840	ribosome	2.2716906763	0.52354731069	1
tr|F8VRL7|F8VRL7_HUMAN	MF	0046873	metal ion transmembrane transporter activity	6.8606860088	0.685021071663	1
tr|F8VRL7|F8VRL7_HUMAN	BP	0030001	metal ion transport	6.07092759876	0.662461945156	1
tr|F8VRL7|F8VRL7_HUMAN	CC	0070826	paraferritin complex	2.99016249725	0.555781093546	1
tr|F8VRL7|F8VRL7_HUMAN	CC	0031526	brush border membrane	2.18930790142	0.519542421458	2
tr|F8VRL7|F8VRL7_HUMAN	CC	0045178	basal part of cell	2.15627447883	0.517915433513	3
tr|F8VRL7|F8VRL7_HUMAN	BP	0060586	multicellular organismal iron ion homeostasis	2.5492218046	0.536530423532	6
tr|F8VRL7|F8VRL7_HUMAN	CC	0055037	recycling endosome	1.90985399432	0.505362722389	6
tr|F8VRL7|F8VRL7_HUMAN	CC	1903561	extracellular vesicle	1.90804585666	0.505267712052	7
tr|F8VRL7|F8VRL7_HUMAN	MF	0015094	lead ion transmembrane transporter activity	3.0444499012	0.558050072124	8
tr|F8VRL7|F8VRL7_HUMAN	MF	0046870	cadmium ion binding	2.67751909606	0.542292597113	9
tr|F8VRL7|F8VRL7_HUMAN	CC	0031902	late endosome membrane	1.87653898807	0.503604868083	9
tr|F8VRL7|F8VRL7_HUMAN	BP	0048821	erythrocyte development	2.23522010672	0.521783474541	10
tr|F8VRL7|F8VRL7_HUMAN	CC	0016324	apical plasma membrane	1.81932780123	0.500549331902	11
tr|F8VRL7|F8VRL7_HUMAN	BP	0010039	response to iron ion	2.13994465891	0.517106541429	12
tr|F8VRL7|F8VRL7_HUMAN	CC	0005765	lysosomal membrane	1.81746370652	0.500448971959	12
tr|F8VRL7|F8VRL7_HUMAN	BP	0048813	dendrite morphogenesis	2.07674103666	0.513946300673	14
tr|F8VRL7|F8VRL7_HUMAN	CC	0005769	early endosome	1.72606468177	0.495463441802	14
tr|F8VRL7|F8VRL7_HUMAN	MF	0015295	solute:proton symporter activity	1.61449923797	0.489195398355	15
tr|F8VRL7|F8VRL7_HUMAN	CC	0048471	perinuclear region of cytoplasm	1.6432431242	0.490830493249	16
tr|F8VRL7|F8VRL7_HUMAN	MF	0072509	divalent inorganic cation transmembrane transporter activity	1.59944641507	0.488333310559	16
tr|F8VRL7|F8VRL7_HUMAN	MF	0070835	chromium ion transmembrane transporter activity	1.0161616363	0.451068631969	21
tr|F8VRL7|F8VRL7_HUMAN	BP	0007611	learning or memory	1.87946341505	0.503759795936	24
tr|F8VRL7|F8VRL7_HUMAN	CC	0009986	cell surface	1.42507294475	0.478034560596	25
tr|F8VRL7|F8VRL7_HUMAN	MF	0005515	protein binding	0.205587281828	0.370536197386	34
tr|F8VRL7|F8VRL7_HUMAN	CC	0005887	integral component of plasma membrane	0.909590694055	0.443180818117	40
tr|F8VRL7|F8VRL7_HUMAN	CC	0005739	mitochondrion	0.816136853216	0.435874105378	43
tr|F8VRL7|F8VRL7_HUMAN	CC	0005634	nucleus	0.660310442935	0.422688776927	49
tr|F8VRL7|F8VRL7_HUMAN	CC	0030904	retromer complex	0.516936517376	0.409096327873	54
tr|F8VRL7|F8VRL7_HUMAN	CC	0005802	trans-Golgi network	0.466952383617	0.403920843485	58
tr|F8VRL7|F8VRL7_HUMAN	BP	0072511	divalent inorganic cation transport	1.237224145	0.466206799046	64
tr|F8VRL7|F8VRL7_HUMAN	CC	0031968	organelle outer membrane	0.425133593382	0.399373695157	64
tr|F8VRL7|F8VRL7_HUMAN	BP	0006783	heme biosynthetic process	1.19909904335	0.4636989091	70
tr|F8VRL7|F8VRL7_HUMAN	BP	1902600	proton transmembrane transport	0.723867199743	0.428236719751	92
tr|F8VRL7|F8VRL7_HUMAN	BP	0003032	detection of oxygen	0.648092183547	0.421592058881	98
tr|F8VRL7|F8VRL7_HUMAN	BP	0006919	activation of cysteine-type endopeptidase activity involved in apoptotic process	0.594160323762	0.416622767444	102
tr|F8VRL7|F8VRL7_HUMAN	BP	0001666	response to hypoxia	0.527169895523	0.410124589134	109
tr|F8VRL7|F8VRL7_HUMAN	BP	0006879	cellular iron ion homeostasis	0.405813406942	0.397197460998	123
tr|F8VRL7|F8VRL7_HUMAN	BP	0034599	cellular response to oxidative stress	0.379849052858	0.394189512097	131
tr|F8VRU3|F8VRU3_HUMAN	BP	0070681	glutaminyl-tRNAGln biosynthesis via transamidation	7.82093099028	0.710765266805	1
tr|F8VRU3|F8VRU3_HUMAN	CC	0030956	glutamyl-tRNA(Gln) amidotransferase complex	5.95636470695	0.659070251815	1
tr|F8VRU3|F8VRU3_HUMAN	MF	0050567	glutaminyl-tRNA synthase (glutamine-hydrolyzing) activity	5.47834517221	0.644553160055	1
tr|F8VRU3|F8VRU3_HUMAN	BP	0032543	mitochondrial translation	6.56569712909	0.676754908852	2
tr|F8VRU3|F8VRU3_HUMAN	CC	0005739	mitochondrion	2.54085581312	0.536149702403	2
tr|F8VRU3|F8VRU3_HUMAN	BP	0006450	regulation of translational fidelity	6.00868423169	0.660623208016	4
tr|F8VRU3|F8VRU3_HUMAN	MF	0005524	ATP binding	1.61332160428	0.489128099583	7
tr|F8VRU3|F8VRU3_HUMAN	CC	0005615	extracellular space	0.309526525306	0.385482176958	14
tr|F8VRU3|F8VRU3_HUMAN	CC	0089701	U2AF	0.168454494533	0.364294738412	17
tr|F8VRU3|F8VRU3_HUMAN	CC	0045277	respiratory chain complex IV	0.0702827505909	0.343193818231	24
tr|F8VRU3|F8VRU3_HUMAN	MF	0016740	transferase activity	0.281669611399	0.38176135013	25
tr|F8VRU3|F8VRU3_HUMAN	MF	0005509	calcium ion binding	0.259279939179	0.37863516977	26
tr|F8VRU3|F8VRU3_HUMAN	MF	0003723	RNA binding	0.172617131883	0.365026560454	27
tr|F8VRU3|F8VRU3_HUMAN	CC	0016021	integral component of membrane	0.0593493719931	0.340073226934	28
tr|F8VRU3|F8VRU3_HUMAN	MF	0005247	voltage-gated chloride channel activity	0.104660825599	0.3516741245	31
tr|F8VRU3|F8VRU3_HUMAN	CC	0031090	organelle membrane	0.0477674815065	0.33643458245	34
tr|F8VRU3|F8VRU3_HUMAN	CC	0005829	cytosol	0.0390722904875	0.333401265882	35
tr|F8VRU3|F8VRU3_HUMAN	BP	0048251	elastic fiber assembly	0.580548548147	0.415333305395	42
tr|F8VRU3|F8VRU3_HUMAN	MF	0005515	protein binding	0.0724052905161	0.343770751671	43
tr|F8VRU3|F8VRU3_HUMAN	CC	0031967	organelle envelope	0.0349431896664	0.331842377668	45
tr|F8VRU3|F8VRU3_HUMAN	CC	0015629	actin cytoskeleton	0.0276086865367	0.328826231421	47
tr|F8VRU3|F8VRU3_HUMAN	CC	0005730	nucleolus	0.0267270730552	0.328437901135	49
tr|F8VRU3|F8VRU3_HUMAN	CC	0098791	Golgi subcompartment	0.0263770218659	0.328281938154	50
tr|F8VRU3|F8VRU3_HUMAN	MF	0031957	very long-chain fatty acid-CoA ligase activity	0.0521902074067	0.337871195793	52
tr|F8VRU3|F8VRU3_HUMAN	MF	0016676	oxidoreductase activity, acting on a heme group of donors, oxygen as acceptor	0.0420063328227	0.334459388353	54
tr|F8VRU3|F8VRU3_HUMAN	BP	0000398	mRNA splicing, via spliceosome	0.117016934131	0.354369635623	55
tr|F8VRU3|F8VRU3_HUMAN	MF	0015002	heme-copper terminal oxidase activity	0.0419565641073	0.334441753804	57
tr|F8VRU3|F8VRU3_HUMAN	MF	0003924	GTPase activity	0.041328539631	0.334218320653	58
tr|F8VRU3|F8VRU3_HUMAN	BP	1902476	chloride transmembrane transport	0.0992597959668	0.350446018939	59
tr|F8VRU3|F8VRU3_HUMAN	MF	0004467	long-chain fatty acid-CoA ligase activity	0.0401861469887	0.333807492926	59
tr|F8VRU3|F8VRU3_HUMAN	MF	0015078	proton transmembrane transporter activity	0.0381126051685	0.333046597314	61
tr|F8VRU3|F8VRU3_HUMAN	BP	0008053	mitochondrial fusion	0.0879897433963	0.347770770595	62
tr|F8VRU3|F8VRU3_HUMAN	MF	0005525	GTP binding	0.0370908485714	0.33266404556	62
tr|F8VRU3|F8VRU3_HUMAN	MF	0009055	electron transfer activity	0.0351710529429	0.331930731096	70
tr|F8VRU3|F8VRU3_HUMAN	MF	0005096	GTPase activator activity	0.0346401357494	0.331724421689	73
tr|F8VRU3|F8VRU3_HUMAN	BP	0006486	protein glycosylation	0.0548402904111	0.338702941584	77
tr|F8VRU3|F8VRU3_HUMAN	BP	0050794	regulation of cellular process	0.0547225005921	0.338666405004	79
tr|F8VRU3|F8VRU3_HUMAN	MF	0043565	sequence-specific DNA binding	0.0296468744389	0.329700924776	80
tr|F8VRU3|F8VRU3_HUMAN	BP	0051171	regulation of nitrogen compound metabolic process	0.0476138315854	0.336383502266	88
tr|F8VRU3|F8VRU3_HUMAN	BP	0080090	regulation of primary metabolic process	0.0475307312571	0.336355841615	89
tr|F8VRU3|F8VRU3_HUMAN	BP	0060255	regulation of macromolecule metabolic process	0.0471854131228	0.336240639694	90
tr|F8VRU3|F8VRU3_HUMAN	BP	0071456	cellular response to hypoxia	0.0446122862097	0.335368593294	92
tr|F8VRU3|F8VRU3_HUMAN	MF	0000287	magnesium ion binding	0.017328049352	0.32381355429	92
tr|F8VRU3|F8VRU3_HUMAN	MF	0140096	catalytic activity, acting on a protein	0.0112750032302	0.320117890391	98
tr|F8VRU3|F8VRU3_HUMAN	BP	0015908	fatty acid transport	0.0418197900328	0.334393236706	99
tr|F8VRU3|F8VRU3_HUMAN	BP	0001676	long-chain fatty acid metabolic process	0.0389024395951	0.333338814397	112
tr|F8VRU3|F8VRU3_HUMAN	BP	0009889	regulation of biosynthetic process	0.0384476467871	0.333170919815	118
tr|F8VRU3|F8VRU3_HUMAN	BP	0051960	regulation of nervous system development	0.0381576199823	0.333063332463	119
tr|F8VRU3|F8VRU3_HUMAN	BP	1902600	proton transmembrane transport	0.0370475668288	0.332647725012	124
tr|F8VRU3|F8VRU3_HUMAN	BP	0031532	actin cytoskeleton reorganization	0.0360437960426	0.332266515807	125
tr|F8VRU3|F8VRU3_HUMAN	BP	0070897	DNA-templated transcriptional preinitiation complex assembly	0.0349429644383	0.331842290194	128
tr|F8VRU3|F8VRU3_HUMAN	BP	0048699	generation of neurons	0.0339807753337	0.331465986729	134
tr|F8VRU3|F8VRU3_HUMAN	BP	0043547	positive regulation of GTPase activity	0.0338045794347	0.331396503524	136
tr|F8VRU3|F8VRU3_HUMAN	BP	0022900	electron transport chain	0.0328747237101	0.331026775628	142
tr|F8VRU3|F8VRU3_HUMAN	BP	0009895	negative regulation of catabolic process	0.029295172242	0.329552188801	158
tr|F8VRU3|F8VRU3_HUMAN	BP	0023052	signaling	0.0268381857942	0.32848719287	171
tr|F8VRU3|F8VRU3_HUMAN	BP	0007154	cell communication	0.0260575544686	0.32813869585	172
tr|F8VRU3|F8VRU3_HUMAN	BP	0023051	regulation of signaling	0.0255622963787	0.327914885678	176
tr|F8VRU3|F8VRU3_HUMAN	BP	0022603	regulation of anatomical structure morphogenesis	0.0247426730428	0.327539675249	180
tr|F8VRU3|F8VRU3_HUMAN	BP	0048583	regulation of response to stimulus	0.0240098442735	0.327198900133	183
tr|F8VRU3|F8VRU3_HUMAN	BP	0006974	cellular response to DNA damage stimulus	0.0174010637186	0.323853780891	211
tr|F8VRU3|F8VRU3_HUMAN	BP	0046907	intracellular transport	0.0165961180708	0.323405523813	214
tr|F8VRU3|F8VRU3_HUMAN	BP	0006468	protein phosphorylation	0.0162224845138	0.323193763541	217
tr|F8VRY4|F8VRY4_HUMAN	BP	1901800	positive regulation of proteasomal protein catabolic process	2.6659017933	0.54177659974	1
tr|F8VRY4|F8VRY4_HUMAN	CC	0005783	endoplasmic reticulum	1.68777389436	0.493335639596	1
tr|F8VRY4|F8VRY4_HUMAN	MF	0005515	protein binding	0.0342914212972	0.331588053237	1
tr|F8VRY4|F8VRY4_HUMAN	CC	0016021	integral component of membrane	0.735331330503	0.429211123416	3
tr|F8VRY4|F8VRY4_HUMAN	BP	0034976	response to endoplasmic reticulum stress	2.58530444232	0.538165365675	5
tr|F8VRY4|F8VRY4_HUMAN	BP	0060447	bud outgrowth involved in lung branching	0.128114535686	0.356671568001	39
tr|F8VRY4|F8VRY4_HUMAN	BP	0048286	lung alveolus development	0.101030948678	0.350852351318	42
tr|F8VRY4|F8VRY4_HUMAN	BP	0048747	muscle fiber development	0.0927971398216	0.348931728553	45
tr|F8VRY4|F8VRY4_HUMAN	BP	0009791	post-embryonic development	0.0712814199744	0.34346633886	62
tr|F8VRY4|F8VRY4_HUMAN	BP	0010468	regulation of gene expression	0.021067787553	0.325775412397	79
tr|F8VS27|F8VS27_HUMAN	MF	0003746	translation elongation factor activity	7.31926306118	0.697526063149	1
tr|F8VS27|F8VS27_HUMAN	BP	0006414	translational elongation	7.05432909151	0.690351011161	1
tr|F8VS27|F8VS27_HUMAN	CC	0005739	mitochondrion	3.88275008655	0.590812172731	1
tr|F8VS27|F8VS27_HUMAN	MF	0005515	protein binding	0.0342758718626	0.331581956356	8
tr|F8VS27|F8VS27_HUMAN	BP	0070129	regulation of mitochondrial translation	2.43176754228	0.531126704177	12
tr|F8VS27|F8VS27_HUMAN	CC	0005634	nucleus	0.747255653777	0.430216615788	12
tr|F8VS27|F8VS27_HUMAN	CC	0070013	intracellular organelle lumen	0.39240398741	0.395656412433	14
tr|F8VS27|F8VS27_HUMAN	CC	0044446	intracellular organelle part	0.217287177788	0.372383633626	18
tr|F8VS27|F8VS27_HUMAN	BP	0032543	mitochondrial translation	0.746450476217	0.430148974679	32
tr|F8VS27|F8VS27_HUMAN	BP	0032784	regulation of DNA-templated transcription, elongation	0.0645849036005	0.341600489238	49
tr|F8VSB0|F8VSB0_HUMAN	MF	0016620	oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor	7.09070627405	0.691344079231	1
tr|F8VSB0|F8VSB0_HUMAN	BP	0055114	oxidation-reduction process	2.47223158656	0.533002775779	1
tr|F8VSB0|F8VSB0_HUMAN	CC	0005759	mitochondrial matrix	0.930843405672	0.444789288511	1
tr|F8VSB0|F8VSB0_HUMAN	BP	0006068	ethanol catabolic process	1.53463041406	0.484574051505	2
tr|F8VSB0|F8VSB0_HUMAN	MF	0070404	NADH binding	0.472515029317	0.404510085982	6
tr|F8VSB0|F8VSB0_HUMAN	MF	0042802	identical protein binding	0.215970828387	0.372178304763	11
tr|F8VSB0|F8VSB0_HUMAN	CC	0070062	extracellular exosome	0.218331636637	0.372546109899	14
tr|F8VSB0|F8VSB0_HUMAN	MF	0009055	electron transfer activity	0.0781762240735	0.345297936637	18
tr|F8VSB0|F8VSB0_HUMAN	BP	0043066	negative regulation of apoptotic process	0.265005558147	0.379447058689	19
tr|F8VSB0|F8VSB0_HUMAN	BP	0033574	response to testosterone	0.214367263351	0.371927327687	25
tr|F8VSB0|F8VSB0_HUMAN	BP	0032570	response to progesterone	0.207372664615	0.370821450249	27
tr|F8VSB0|F8VSB0_HUMAN	BP	0055093	response to hyperoxia	0.200395225485	0.369699542727	29
tr|F8VSB0|F8VSB0_HUMAN	BP	0035094	response to nicotine	0.199276289955	0.369517821563	30
tr|F8VSB0|F8VSB0_HUMAN	BP	0071398	cellular response to fatty acid	0.195323875282	0.368871809041	32
tr|F8VSB0|F8VSB0_HUMAN	BP	0032355	response to estradiol	0.191316626209	0.368210125831	33
tr|F8VSB0|F8VSB0_HUMAN	BP	0001889	liver development	0.176857575888	0.365763044034	35
tr|F8VSB0|F8VSB0_HUMAN	BP	0032496	response to lipopolysaccharide	0.162734914645	0.363274283733	38
tr|F8VSB0|F8VSB0_HUMAN	BP	0032870	cellular response to hormone stimulus	0.124202507807	0.355871930198	51
tr|F8VSB0|F8VSB0_HUMAN	BP	0005975	carbohydrate metabolic process	0.0705310020476	0.343261741888	75
tr|F8VSB0|F8VSB0_HUMAN	BP	0006091	generation of precursor metabolites and energy	0.0671721254651	0.342332334608	76
tr|F8VSD4|F8VSD4_HUMAN	MF	0005524	ATP binding	2.85142710505	0.549887176893	1
tr|F8VSD4|F8VSD4_HUMAN	BP	0070534	protein K63-linked ubiquitination	2.47433178975	0.533099728758	1
tr|F8VSD4|F8VSD4_HUMAN	CC	0035370	UBC13-UEV1A complex	0.989279287587	0.449119578975	1
tr|F8VSD4|F8VSD4_HUMAN	BP	0006301	postreplication repair	1.49208856601	0.482063364089	3
tr|F8VSD4|F8VSD4_HUMAN	CC	0031372	UBC13-MMS2 complex	0.822163985255	0.436357571707	3
tr|F8VSD4|F8VSD4_HUMAN	CC	0005634	nucleus	0.812500877241	0.435581581954	4
tr|F8VSD4|F8VSD4_HUMAN	BP	0006511	ubiquitin-dependent protein catabolic process	0.809171649717	0.435313162652	7
tr|F8VSD4|F8VSD4_HUMAN	CC	0000151	ubiquitin ligase complex	0.503659594728	0.40774695717	8
tr|F8VSD4|F8VSD4_HUMAN	MF	0016740	transferase activity	2.18343629319	0.519254130016	13
tr|F8VSD4|F8VSD4_HUMAN	CC	0070013	intracellular organelle lumen	0.294110875631	0.383444849707	15
tr|F8VSD4|F8VSD4_HUMAN	BP	0033182	regulation of histone ubiquitination	0.632170590695	0.420147294687	21
tr|F8VSD4|F8VSD4_HUMAN	MF	0031625	ubiquitin protein ligase binding	1.07552838641	0.455283558172	22
tr|F8VSD4|F8VSD4_HUMAN	BP	0000729	DNA double-strand break processing	0.605833320283	0.417716848854	22
tr|F8VSD4|F8VSD4_HUMAN	CC	0005737	cytoplasm	0.200171676469	0.369663277795	22
tr|F8VSD4|F8VSD4_HUMAN	BP	0045739	positive regulation of DNA repair	0.586078146425	0.415858935782	23
tr|F8VSD4|F8VSD4_HUMAN	CC	0043232	intracellular non-membrane-bounded organelle	0.183192318821	0.366847011074	23
tr|F8VSD4|F8VSD4_HUMAN	BP	0031058	positive regulation of histone modification	0.554311897621	0.412804486077	26
tr|F8VSD4|F8VSD4_HUMAN	BP	0051092	positive regulation of NF-kappaB transcription factor activity	0.552625429948	0.412639909415	27
tr|F8VSD4|F8VSD4_HUMAN	MF	0140096	catalytic activity, acting on a protein	0.585232081955	0.415778672089	28
tr|F8VSD4|F8VSD4_HUMAN	BP	0043123	positive regulation of I-kappaB kinase/NF-kappaB signaling	0.547636226837	0.412151554088	28
tr|F8VSD4|F8VSD4_HUMAN	CC	0044446	intracellular organelle part	0.162859002898	0.363296611442	28
tr|F8VSD4|F8VSD4_HUMAN	BP	0016574	histone ubiquitination	0.547255820462	0.412114227889	30
tr|F8VSD4|F8VSD4_HUMAN	CC	0070062	extracellular exosome	0.123942007766	0.355818238501	30
tr|F8VSD4|F8VSD4_HUMAN	MF	0043130	ubiquitin binding	0.499829308697	0.407354377931	31
tr|F8VSD4|F8VSD4_HUMAN	BP	0042769	DNA damage response, detection of DNA damage	0.540087367408	0.411408404405	32
tr|F8VSD4|F8VSD4_HUMAN	MF	0016874	ligase activity	0.0479393712268	0.336491629105	33
tr|F8VSD4|F8VSD4_HUMAN	BP	0051443	positive regulation of ubiquitin-protein transferase activity	0.535188397731	0.410923342053	34
tr|F8VSD4|F8VSD4_HUMAN	MF	0003723	RNA binding	0.0201325678154	0.325302323475	34
tr|F8VSD4|F8VSD4_HUMAN	BP	0050852	T cell receptor signaling pathway	0.5305375157	0.4104607851	35
tr|F8VSD4|F8VSD4_HUMAN	BP	0000724	double-strand break repair via homologous recombination	0.418014399066	0.398577656	65
tr|F8VSD4|F8VSD4_HUMAN	BP	0070423	nucleotide-binding oligomerization domain containing signaling pathway	0.0913329321036	0.34858138399	154
tr|F8VSD4|F8VSD4_HUMAN	BP	0070498	interleukin-1-mediated signaling pathway	0.0802710084406	0.34583826542	157
tr|F8VSD4|F8VSD4_HUMAN	BP	0007254	JNK cascade	0.075184945088	0.344513656008	158
tr|F8VSD4|F8VSD4_HUMAN	BP	0000187	activation of MAPK activity	0.069967091355	0.34310727777	162
tr|F8VSD4|F8VSD4_HUMAN	BP	0006303	double-strand break repair via nonhomologous end joining	0.0599117417213	0.340240422721	171
tr|F8VTQ9|F8VTQ9_HUMAN	BP	0006396	RNA processing	2.54941621618	0.536539263418	1
tr|F8VTQ9|F8VTQ9_HUMAN	CC	0016021	integral component of membrane	0.769852500963	0.432100278932	1
tr|F8VTQ9|F8VTQ9_HUMAN	CC	0005739	mitochondrion	0.0423710625244	0.334588305506	5
tr|F8VU90|F8VU90_HUMAN	MF	0003755	peptidyl-prolyl cis-trans isomerase activity	7.2669977956	0.696121007618	1
tr|F8VU90|F8VU90_HUMAN	BP	0000413	protein peptidyl-prolyl isomerization	7.16600189214	0.693391528763	1
tr|F8VU90|F8VU90_HUMAN	CC	0016021	integral component of membrane	0.456610701978	0.402815960446	1
tr|F8VU90|F8VU90_HUMAN	MF	0005528	FK506 binding	1.02487869337	0.451695096814	5
tr|F8VU90|F8VU90_HUMAN	CC	0005622	intracellular	0.142074826831	0.359429966719	5
